dat,aapl,lly
2018-04-09,42.5125007629395,77.3399963378906
2018-04-10,43.3125,79.2200012207031
2018-04-11,43.1100006103516,78.7300033569336
2018-04-12,43.5349998474121,79.2900009155273
2018-04-13,43.6824989318848,79.7200012207031
2018-04-16,43.9550018310547,80.120002746582
2018-04-17,44.560001373291,79.9199981689453
2018-04-18,44.4599990844727,79.7200012207031
2018-04-19,43.2000007629395,79.75
2018-04-20,41.4300003051758,79.0599975585938
2018-04-23,41.310001373291,80.1999969482422
2018-04-24,40.7350006103516,80.0899963378906
2018-04-25,40.9124984741211,81.1399993896484
2018-04-26,41.0550003051758,82.5500030517578
2018-04-27,40.5800018310547,82.7300033569336
2018-04-30,41.314998626709,81.0699996948242
2018-05-01,42.2750015258789,79.0699996948242
2018-05-02,44.1425018310547,78.8300018310547
2018-05-03,44.2224998474121,78.0400009155273
2018-05-04,45.9575004577637,78.4000015258789
2018-05-07,46.2900009155273,78.629997253418
2018-05-08,46.5125007629395,78.879997253418
2018-05-09,46.8400001525879,79.2699966430664
2018-05-10,47.5099983215332,80.8600006103516
2018-05-11,47.1474990844727,82.4499969482422
2018-05-14,47.0374984741211,83.0699996948242
2018-05-15,46.6100006103516,82.2099990844727
2018-05-16,47.0449981689453,81.1800003051758
2018-05-17,46.747501373291,81.6600036621094
2018-05-18,46.5774993896484,82.0699996948242
2018-05-21,46.9075012207031,81.8300018310547
2018-05-22,46.7900009155273,82.2200012207031
2018-05-23,47.0900001525879,82.6800003051758
2018-05-24,47.0374984741211,82.7099990844727
2018-05-25,47.1450004577637,82.7699966430664
2018-05-29,46.9749984741211,82.4400024414062
2018-05-30,46.875,83.8600006103516
2018-05-31,46.7174987792969,85.0400009155273
2018-06-01,47.560001373291,84.8499984741211
2018-06-04,47.9575004577637,85.0699996948242
2018-06-05,48.3274993896484,84.8199996948242
2018-06-06,48.4949989318848,85.9300003051758
2018-06-07,48.3650016784668,85.879997253418
2018-06-08,47.9249992370605,86.0800018310547
2018-06-11,47.8074989318848,85.8600006103516
2018-06-12,48.0699996948242,85.4899978637695
2018-06-13,47.6749992370605,85.7200012207031
2018-06-14,47.7000007629395,86.3499984741211
2018-06-15,47.2099990844727,86.879997253418
2018-06-18,47.185001373291,86.1100006103516
2018-06-19,46.4225006103516,86.8199996948242
2018-06-20,46.625,86.2799987792969
2018-06-21,46.3650016784668,86.0699996948242
2018-06-22,46.2299995422363,85.9199981689453
2018-06-25,45.5424995422363,85.7699966430664
2018-06-26,46.1074981689453,85.1100006103516
2018-06-27,46.0400009155273,84.6699981689453
2018-06-28,46.375,85.4899978637695
2018-06-29,46.2775001525879,85.3300018310547
2018-07-02,46.7949981689453,85.8600006103516
